date,open,high,low,close,volume,dividend_amount
2012-09-28,839.9498,847.9997,834.2497,836.6997,816222.0,0.0
2012-10-01,840.7998,842.4997,829.9998,834.5498,655757.0,0.0
2012-10-03,834.3498,852.5497,833.5497,846.2497,939534.0,0.0
2012-10-04,850.0498,858.4997,849.0497,852.7497,735975.0,0.0
2012-10-05,856.1997,860.3997,842.9997,857.3997,945593.0,0.0
2012-10-08,855.9997,855.9997,816.1998,818.6998,1492069.0,0.0
2012-10-09,823.9997,826.8998,813.2498,815.3998,938006.0,0.0
2012-10-10,811.9997,821.9998,807.2497,816.1497,737080.0,0.0
2012-10-11,816.4997,821.7998,809.0498,819.4997,740108.0,0.0
2012-10-12,820.9997,826.1998,815.7498,818.8997,787590.0,0.0
2012-10-15,819.9997,829.6997,818.9998,823.1998,1011375.0,0.0
2012-10-16,838.9997,839.9997,810.4498,813.2498,2566090.0,0.0
2012-10-17,816.3998,816.8998,802.0998,805.3998,1223269.0,0.0
2012-10-18,806.8997,815.9997,796.9997,810.9497,1137496.0,0.0
2012-10-19,808.3497,809.9498,799.2998,803.1998,1124128.0,0.0
2012-10-22,797.4498,815.8498,792.5997,814.6498,734086.0,0.0
2012-10-23,814.9998,814.9998,805.4997,809.9498,1284777.0,0.0
2012-10-25,811.6497,818.7997,806.2497,810.2998,973109.0,0.0
2012-10-26,803.9998,807.0498,792.3498,798.9998,635371.0,0.0
2012-10-29,803.5997,814.1997,803.5997,811.1998,786199.0,0.0
2012-10-30,809.5998,811.5997,799.3997,803.0997,865145.0,0.0
2012-10-31,804.9997,806.9998,798.2998,805.2498,508651.0,0.0
2012-11-01,793.8998,807.9997,789.0998,807.0498,1073057.0,0.0
2012-11-02,811.1498,814.5497,803.2497,807.8498,722064.0,0.0
2012-11-05,804.6998,807.9997,800.1998,805.0498,356549.0,0.0
2012-11-06,803.9998,806.9497,796.1998,805.1497,651758.0,0.0
2012-11-07,802.5497,805.9498,798.3497,800.4497,918558.0,0.0
2012-11-08,794.2498,798.3497,790.2498,796.5998,709875.0,0.0
2012-11-09,794.4998,803.5498,785.9997,788.5997,1411965.0,0.0
2012-11-12,785.3498,789.4498,778.7498,786.9498,2908389.0,0.0
2012-11-15,788.8998,788.8998,777.1998,784.6998,574501.0,0.0
2012-11-16,789.9997,792.7498,771.1997,775.4498,617456.0,0.0
2012-11-19,775.9998,777.9997,762.2498,774.2498,942559.0,0.0
2012-11-20,781.7997,781.7997,761.1498,764.4498,660191.0,0.0
2012-11-21,767.7998,771.9998,760.9998,770.2498,736874.0,0.0
2012-11-22,772.0497,772.9998,761.9497,766.2498,479847.0,0.0
2012-11-23,766.8497,775.7998,766.7998,773.0997,525075.0,0.0
2012-11-26,774.2498,779.4998,770.8998,773.3998,394634.0,0.0
2012-11-27,777.1998,787.9998,773.9997,786.1997,482096.0,0.0
2012-11-29,783.2497,802.9998,783.1997,796.4998,609467.0,0.0
2012-11-30,796.8998,807.7997,790.5497,793.8998,855892.0,0.0
2012-12-03,795.6998,806.9998,789.5998,803.6998,604492.0,0.0
2012-12-04,805.2998,824.9997,805.2998,823.6998,1135243.0,0.0
2012-12-05,827.9997,836.9998,820.4997,830.8998,932692.0,0.0
2012-12-06,835.9997,843.9997,821.8997,841.6498,785575.0,0.0
2012-12-07,839.9997,849.1998,829.9998,834.1998,697483.0,0.0
2012-12-10,833.9998,838.0498,821.9998,827.4497,486169.0,0.0
2012-12-11,830.9997,837.9497,815.2497,819.5997,498836.0,0.0
2012-12-12,823.3998,833.7998,819.7997,832.1497,578505.0,0.0
2012-12-13,832.5998,840.2998,830.0997,832.8997,969779.0,0.0
2012-12-14,833.9998,845.9998,828.9998,839.1998,744677.0,0.0
2012-12-17,834.7997,843.8497,831.0498,833.8498,676337.0,0.0
2012-12-18,834.9997,839.0998,826.0997,830.9497,441328.0,0.0
2012-12-19,835.3998,842.3998,834.2497,839.3497,573867.0,0.0
2012-12-20,840.5998,840.9998,829.9998,837.0497,629165.0,0.0
2012-12-21,833.0998,834.0997,820.4997,822.9497,490968.0,0.0
2012-12-24,824.9997,826.9998,816.1497,819.9997,529598.0,0.0
2012-12-26,821.5497,835.9498,821.5497,827.9997,597847.0,0.0
2012-12-27,829.9998,831.6997,815.1498,818.0497,618171.0,0.0
2012-12-28,822.9998,844.9998,821.9998,840.3497,1107566.0,0.0
2012-12-31,841.4998,849.3997,836.5497,839.0998,701870.0,0.0
2013-01-01,844.7497,845.9998,839.1998,840.6498,676337.0,0.0
2013-01-02,844.9998,855.8997,842.9997,847.7498,1029561.0,0.0
2013-01-03,848.3497,861.9497,844.9998,860.5497,1219210.0,0.0
2013-01-04,860.5997,864.4998,853.6998,860.7497,682421.0,0.0
2013-01-07,863.5998,870.6997,851.6497,855.1497,610380.0,0.0
2013-01-08,854.9997,858.1497,847.9997,850.3498,604599.0,0.0
2013-01-09,852.9998,859.1497,848.2998,851.5497,487204.0,0.0
2013-01-10,856.0497,858.4997,847.0498,849.5498,542843.0,0.0
2013-01-11,850.5498,853.6998,836.2998,839.2498,501800.0,0.0
2013-01-14,837.9998,852.9998,837.9998,846.7997,415688.0,0.0
2013-01-15,847.1997,851.4498,838.0997,845.8498,748954.0,0.0
2013-01-16,847.3998,869.9997,846.0498,860.3997,1440250.0,0.0
2013-01-17,862.4497,893.0997,860.4497,889.6497,1778771.0,0.0
2013-01-18,894.1497,902.6997,885.2997,898.9497,1583444.0,0.0
2013-01-21,936.1497,954.7997,918.1498,920.0497,2352883.0,0.0
2013-01-22,919.9997,930.5997,916.1997,920.5497,1045717.0,0.0
2013-01-23,921.4997,928.4498,915.9997,923.3998,862201.0,0.0
2013-01-24,924.9997,928.2997,906.6498,914.3497,700210.0,0.0
2013-01-25,914.9997,917.5997,905.9997,911.8998,528074.0,0.0
2013-01-28,910.3497,914.7997,894.9998,897.6497,717515.0,0.0
2013-01-29,895.4998,901.4498,880.0497,882.5497,762602.0,0.0
2013-01-30,886.3497,902.8498,886.3497,899.0497,1575273.0,0.0
2013-01-31,899.9997,899.9997,883.5497,886.5497,516694.0,0.0
2013-02-01,890.9998,898.9998,883.6498,893.4497,608068.0,0.0
2013-02-04,894.3497,900.5997,883.5997,886.3497,656341.0,0.0
2013-02-05,883.9998,885.9997,873.9997,876.3498,542893.0,0.0
2013-02-06,879.1498,882.8997,871.1498,874.8997,420720.0,0.0
2013-02-07,871.8997,881.4997,868.3997,871.0497,448316.0,0.0
2013-02-08,871.9998,873.8497,857.9997,864.1997,523737.0,0.0
2013-02-11,864.2998,873.8998,860.9998,867.7998,363983.0,0.0
2013-02-12,869.3998,879.8498,866.1997,875.9497,446800.0,0.0
2013-02-13,880.9997,887.9998,873.4997,878.2498,633168.0,0.0
2013-02-14,879.9998,882.8497,850.2498,855.1497,515691.0,0.0
2013-02-15,854.9997,856.9998,834.4998,844.8498,886452.0,0.0
2013-02-18,845.5497,854.5998,844.9998,847.2997,371457.0,0.0
2013-02-19,850.3998,855.8997,835.0498,848.7998,553378.0,0.0
2013-02-20,856.3497,878.4997,856.3497,875.3497,998431.0,0.0
2013-02-21,867.9998,877.0498,852.5497,856.7497,995094.0,0.0
2013-02-22,858.9997,871.8997,857.9997,862.6497,578348.0,0.0
2013-02-25,864.0497,865.9997,851.2498,853.9497,521566.0,0.0
2013-02-26,849.6998,849.6998,819.3498,823.9498,811019.0,0.0
2013-02-27,828.6498,840.6498,826.9998,831.1998,693774.0,0.0
2013-02-28,837.9998,839.6997,805.7998,814.6498,1481281.0,0.0
2013-03-01,815.2997,817.9998,805.9998,809.4997,798303.0,0.0
2013-03-04,809.4997,817.6997,804.4997,812.5498,620707.0,0.0
2013-03-05,817.4998,833.5997,817.4998,826.2997,678467.0,0.0
2013-03-06,831.0997,837.8498,827.2498,834.7997,672006.0,0.0
2013-03-07,829.9998,840.8997,824.1997,835.6497,893529.0,0.0
2013-03-08,841.2497,853.4998,840.0497,850.9997,585033.0,0.0
2013-03-11,850.9997,860.6998,840.1497,843.6997,605845.0,0.0
2013-03-12,849.9997,854.8998,843.5497,847.4997,642129.0,0.0
2013-03-13,843.4498,856.2998,839.9997,843.8497,758231.0,0.0
2013-03-14,843.9997,863.1497,835.3998,860.6498,889192.0,0.0
2013-03-15,863.2498,868.9998,838.5498,843.7998,1116282.0,0.0
2013-03-18,833.9998,843.2498,829.9998,831.5998,1425667.0,0.0
2013-03-19,834.9997,839.6997,812.2997,825.0497,2313778.0,0.0
2013-03-20,829.9998,829.9998,813.2498,822.5498,1646008.0,0.0
2013-03-21,825.3497,832.1497,804.9997,813.5497,1320748.0,0.0
2013-03-22,808.9498,819.9997,804.0498,810.7998,962806.0,0.0
2013-03-25,820.9997,822.9497,803.0497,809.6997,966993.0,0.0
2013-03-26,804.6998,804.9997,781.0998,783.3997,1003590.0,0.0
2013-03-28,783.5997,783.9998,764.9998,773.6998,2060670.0,0.0
2013-04-01,780.3498,790.4998,773.7498,778.1497,546909.0,0.0
2013-04-02,780.7997,796.9997,778.4498,793.9498,553588.0,0.0
2013-04-03,798.6997,799.0997,772.1998,776.7997,821199.0,0.0
2013-04-04,772.6998,777.6998,764.9998,766.7498,820135.0,0.0
2013-04-05,767.3497,781.9997,766.1998,780.3498,664742.0,0.0
2013-04-08,778.6997,793.4997,777.9997,789.1497,512998.0,0.0
2013-04-09,791.3498,795.3498,772.4998,776.3498,1178842.0,0.0
2013-04-10,780.3998,784.7997,772.1498,781.0498,828907.0,0.0
2013-04-11,784.9497,785.8497,764.9998,771.1498,913757.0,0.0
2013-04-12,766.3497,780.5997,765.2498,775.2998,565880.0,0.0
2013-04-15,773.9997,798.9998,773.2498,793.5498,1254118.0,0.0
2013-04-16,797.9997,809.4997,786.1997,804.4997,1146667.0,0.0
2013-04-17,805.0998,809.9998,770.4997,774.0998,2362166.0,0.0
2013-04-18,774.4997,785.1998,772.9998,781.7997,855084.0,0.0
2013-04-22,784.5498,794.1498,778.6498,789.7498,703122.0,0.0
2013-04-23,790.3497,805.2498,786.4998,803.4998,1087848.0,0.0
2013-04-25,805.9998,826.8498,805.9998,819.2997,1321876.0,0.0
2013-04-26,813.8997,824.8497,789.7998,793.1497,919905.0,0.0
2013-04-29,794.9998,798.9998,788.9997,792.5997,1209491.0,0.0
2013-04-30,794.3497,796.6998,777.9997,788.1498,937719.0,0.0
2013-05-02,787.8997,806.7998,783.2497,802.7497,957082.0,0.0
2013-05-03,803.9998,815.3998,797.9997,801.1997,1105101.0,0.0
2013-05-06,802.4998,824.6997,802.4998,821.4998,820353.0,0.0
2013-05-07,821.9998,835.6497,819.3998,827.0997,717180.0,0.0
2013-05-08,828.3497,832.9998,821.9998,829.0998,596236.0,0.0
2013-05-09,829.9998,831.9997,815.4998,818.0997,521330.0,0.0
2013-05-10,813.5497,820.4997,808.9997,812.0998,503643.0,4.4576
2013-05-13,811.9997,824.6997,798.5998,802.9998,768825.0,0.0
2013-05-14,799.9998,808.8998,795.4998,797.6997,542084.0,0.0
2013-05-15,803.4998,820.2498,802.3498,818.7997,745867.0,0.0
2013-05-16,817.3997,843.3497,815.9997,840.1497,1058391.0,0.0
2013-05-17,839.9997,844.6997,823.4997,834.3998,758076.0,0.0
2013-05-20,835.1497,854.7997,828.5497,830.8998,899345.0,0.0
2013-05-21,831.9997,839.4997,824.8997,827.3498,609168.0,0.0
2013-05-22,830.9997,834.1998,813.4997,817.7497,596307.0,0.0
2013-05-23,814.9998,816.9997,781.5998,785.1497,750700.0,0.0
2013-05-24,792.1498,794.9998,779.9998,787.8997,487501.0,0.0
2013-05-27,802.9998,831.9997,802.1997,828.2498,1375764.0,0.0
2013-05-28,829.9998,846.8998,825.4998,843.1497,1308652.0,0.0
2013-05-29,842.9997,848.9998,833.1997,847.2498,1125416.0,0.0
2013-05-30,846.4997,846.4997,830.4998,835.8998,745691.0,0.0
2013-05-31,834.9997,834.9997,801.9998,805.5998,989269.0,0.0
2013-06-03,806.9998,806.9998,785.2498,788.0997,1057385.0,0.0
2013-06-04,791.5997,800.4497,779.1498,780.5997,688254.0,0.0
2013-06-05,781.2498,802.9998,779.9998,800.5498,769994.0,0.0
2013-06-06,800.9997,801.9998,788.1998,792.2997,1447101.0,0.0
2013-06-07,796.9498,801.9998,781.9997,784.5997,735761.0,0.0
2013-06-10,789.7998,794.8997,782.0998,789.4498,594869.0,0.0
2013-06-11,784.5997,790.9998,776.4998,786.1997,656775.0,0.0
2013-06-12,785.9997,797.0498,782.9998,791.2998,962010.0,0.0
2013-06-13,781.9997,792.4998,780.9998,789.1497,556401.0,0.0
2013-06-14,794.9998,816.9997,794.9998,813.9998,905653.0,0.0
2013-06-17,816.3998,827.6497,811.2497,825.0998,841349.0,0.0
2013-06-18,824.5998,836.8997,817.6997,823.5998,994418.0,0.0
2013-06-19,821.2498,832.7998,815.4998,831.0997,902836.0,0.0
2013-06-20,820.9997,820.9997,794.7998,799.1998,1191717.0,0.0
2013-06-21,800.9997,810.4998,784.9998,793.8998,1236376.0,0.0
2013-06-24,790.6997,796.9997,779.1997,793.2997,1409266.0,0.0
2013-06-25,798.9998,819.7498,794.9998,803.7997,1198041.0,0.0
2013-06-26,809.4997,814.5497,800.8497,802.5497,471601.0,0.0
2013-06-27,814.9998,835.5498,814.3498,830.4497,1266284.0,0.0
2013-06-28,862.9997,872.9997,845.7497,861.8497,2050232.0,0.0
2013-07-01,861.9997,884.9497,859.8497,882.7998,1128239.0,0.0
2013-07-02,882.9997,890.8997,868.5997,871.2998,897233.0,0.0
2013-07-03,861.7997,863.9498,848.4998,850.2997,725662.0,0.0
2013-07-04,853.9997,869.9997,847.9997,861.6497,982410.0,0.0
2013-07-05,865.3498,884.3997,865.3498,880.1998,1173134.0,0.0
2013-07-08,871.1997,873.7997,799.9998,868.2998,542605.0,0.0
2013-07-09,869.7997,881.4997,867.4997,873.3497,934779.0,0.0
2013-07-10,874.7998,879.6997,839.3998,856.3497,1202988.0,0.0
2013-07-11,863.0998,873.4997,858.9997,870.3998,629153.0,0.0
2013-07-12,873.4997,894.9998,869.9997,889.5998,913418.0,0.0
2013-07-15,885.6997,899.0997,885.2997,895.7497,823793.0,0.0
2013-07-16,887.9998,904.2997,882.7998,900.8998,981288.0,0.0
2013-07-17,902.9998,918.6998,902.9998,915.1497,1525064.0,0.0
2013-07-18,919.7997,919.8998,909.0497,917.0497,1202465.0,0.0
2013-07-19,917.0497,927.8998,912.7997,923.1497,1664797.0,0.0
2013-07-22,914.9997,915.2497,898.8997,908.4997,822186.0,0.0
2013-07-23,911.9997,924.6997,907.1497,909.0998,645022.0,0.0
2013-07-24,906.3497,916.9997,895.6497,908.5998,655113.0,0.0
2013-07-25,905.9997,912.0997,884.9997,890.8497,543980.0,0.0
2013-07-26,891.9998,903.4997,885.7997,889.8997,478050.0,0.0
2013-07-29,888.0997,898.9998,882.7497,885.5998,501871.0,0.0
2013-07-30,886.3497,891.9998,854.8998,858.8497,654336.0,0.0
2013-07-31,857.3498,877.7997,842.9997,871.5997,783851.0,0.0
2013-08-01,875.3497,881.9997,845.9998,850.2997,682532.0,0.0
2013-08-02,857.9997,871.8997,849.9997,857.4497,589103.0,0.0
2013-08-05,858.9997,871.8997,855.9498,860.8997,428223.0,0.0
2013-08-06,856.1498,863.5998,830.1498,840.3997,577082.0,0.0
2013-08-07,845.0497,880.6998,831.5498,870.9997,842522.0,0.0
2013-08-08,868.9998,872.8498,857.7497,865.4497,416131.0,0.0
2013-08-12,865.2497,870.9997,840.4997,845.2998,503896.0,0.0
2013-08-13,845.1498,859.9498,834.9997,852.3497,551321.0,0.0
2013-08-14,859.4997,867.6498,847.4997,865.1497,742513.0,0.0
2013-08-16,865.9997,865.9997,818.0497,825.1498,1230818.0,0.0
2013-08-19,820.9997,834.0498,807.1498,819.2497,974336.0,0.0
2013-08-20,810.4998,828.6997,806.2497,822.6498,798547.0,0.0
2013-08-21,831.2997,833.6998,779.9498,783.8498,1066295.0,0.0
2013-08-22,784.9998,808.2997,775.1498,805.8497,1208376.0,0.0
2013-08-23,811.9997,823.6998,808.7997,819.0498,989259.0,0.0
2013-08-26,821.9998,829.7998,808.0997,820.9498,780263.0,0.0
2013-08-27,815.7498,824.0998,799.9998,803.7997,819981.0,0.0
2013-08-28,794.9998,817.9998,764.9998,811.1498,1682657.0,0.0
2013-08-29,816.7498,852.7998,813.0998,845.3498,1085981.0,0.0
2013-08-30,843.9997,858.3497,828.2498,851.5497,901908.0,0.0
2013-09-02,852.2998,886.3997,852.2998,883.7497,995514.0,0.0
2013-09-03,886.6997,890.7497,826.6998,830.0997,1398937.0,0.0
2013-09-04,834.9997,863.6997,833.0998,849.3498,1091789.0,0.0
2013-09-05,859.9998,868.8997,851.4997,861.2997,1157753.0,0.0
2013-09-06,868.9998,872.9497,842.8497,867.5497,1021751.0,0.0
2013-09-10,873.5997,892.0997,866.1997,888.6497,1273411.0,0.0
2013-09-11,890.3997,892.4997,874.9997,887.2998,957386.0,0.0
2013-09-12,888.1497,899.9997,869.9997,873.9497,1110962.0,0.0
2013-09-13,868.8997,883.4998,865.2497,873.2497,626865.0,0.0
2013-09-16,887.4998,887.4998,853.8498,861.6497,994646.0,0.0
2013-09-17,858.4997,863.9998,852.9998,858.0997,331396.0,0.0
2013-09-18,859.9998,873.2997,856.9998,870.4498,793015.0,0.0
2013-09-19,884.9997,895.5497,879.9998,891.0497,1280664.0,0.0
2013-09-20,886.2498,900.8998,869.9997,882.5998,833717.0,0.0
2013-09-23,870.9997,880.8998,864.4998,874.5998,870100.0,0.0
2013-09-24,870.3998,883.9998,868.0997,874.3497,520664.0,0.0
2013-09-25,871.9998,873.9997,842.5997,848.6997,1146253.0,0.0
2013-09-26,848.6997,849.4497,835.5998,838.5498,846733.0,0.0
2013-09-27,842.9997,853.8998,837.9998,840.1997,684652.0,0.0
2013-09-30,831.4997,844.4998,819.0498,822.3498,756798.0,0.0
2013-10-01,826.7997,830.3498,818.4998,822.2998,550820.0,0.0
2013-10-03,824.8997,847.8997,824.8997,846.0997,676265.0,0.0
2013-10-04,841.9998,859.2498,838.1998,853.3997,684145.0,0.0
2013-10-07,845.5497,852.4998,836.6498,843.8497,582705.0,0.0
2013-10-08,849.9997,853.9997,839.5498,843.8497,604894.0,0.0
2013-10-09,840.9998,866.8997,837.9998,860.9998,630608.0,0.0
2013-10-10,857.4998,862.4997,848.2497,859.7998,706393.0,0.0
2013-10-11,866.9997,867.9998,855.0998,862.9997,835001.0,0.0
2013-10-14,863.9998,874.8997,863.0998,870.2498,827639.0,0.0
2013-10-15,896.2497,898.9998,863.6997,866.6997,1475609.0,0.0
2013-10-17,867.9998,887.6997,865.2497,879.2998,973609.0,0.0
2013-10-18,881.9997,907.9497,880.7497,905.3497,1651451.0,0.0
2013-10-21,904.9997,914.9997,896.7498,913.3497,953776.0,0.0
2013-10-22,907.3997,910.9998,897.7998,903.5997,712341.0,0.0
2013-10-23,903.9997,909.4498,888.5498,895.8498,539405.0,0.0
2013-10-24,895.9997,909.9498,880.9997,884.5997,716237.0,0.0
2013-10-25,885.3998,892.2997,879.1498,885.8497,463311.0,0.0
2013-10-28,886.6498,904.5997,886.6498,890.1997,778175.0,0.0
2013-10-29,890.0998,903.8497,882.4997,896.7997,525324.0,0.0
2013-10-30,896.9997,902.4998,894.9998,897.5998,471723.0,0.0
2013-10-31,900.2497,915.7997,896.9997,912.3497,782421.0,0.0
2013-11-01,908.9997,924.9997,903.0997,907.8497,787871.0,0.0
2013-11-05,903.9997,921.6997,903.9997,909.0497,634450.0,0.0
2013-11-06,908.9997,919.8998,895.4998,898.6997,570370.0,0.0
2013-11-07,897.6497,904.9497,882.4997,885.9498,619659.0,0.0
2013-11-08,880.9997,885.9498,872.1997,875.4998,620816.0,0.0
2013-11-11,874.9997,882.4997,860.8498,863.6997,671508.0,0.0
2013-11-12,864.5497,871.4498,849.9997,852.2497,580003.0,0.0
2013-11-13,850.9997,861.3997,843.9997,845.3498,550525.0,0.0
2013-11-14,851.9498,863.9998,850.3998,851.7498,460519.0,0.0
2013-11-18,856.3497,875.9998,856.3497,874.3497,883779.0,0.0
2013-11-19,875.2497,884.3997,873.9997,876.6998,556502.0,0.0
2013-11-20,872.2497,882.6997,857.2497,863.4997,615912.0,0.0
2013-11-21,860.5997,860.9998,845.2497,848.0998,522564.0,0.0
2013-11-22,851.0498,856.1498,840.0998,843.8997,562050.0,0.0
2013-11-25,846.9997,856.7998,844.7998,851.3497,452035.0,0.0
2013-11-26,851.9997,857.2497,839.9997,842.0498,670652.0,0.0
2013-11-27,845.8997,849.7497,835.9997,837.9497,620965.0,0.0
2013-11-28,845.9998,855.7998,843.2997,848.2497,501178.0,0.0
2013-11-29,852.0497,856.9497,849.5498,853.0997,497712.0,0.0
2013-12-02,852.7497,862.7997,852.4998,854.8998,502880.0,0.0
2013-12-03,853.5498,865.4497,851.1497,861.8998,819840.0,0.0
2013-12-04,861.4997,867.2497,853.7997,856.2998,453464.0,0.0
2013-12-05,867.9998,876.9997,867.2497,869.8497,894088.0,0.0
2013-12-06,869.5498,874.3998,861.9997,867.2497,345299.0,0.0
2013-12-09,880.9997,887.9998,876.5498,878.4997,678958.0,0.0
2013-12-10,879.6997,887.9998,878.9997,883.5497,479464.0,0.0
2013-12-11,882.9997,883.6498,872.1997,880.9997,374989.0,0.0
2013-12-12,878.7497,879.9497,868.7997,870.3998,375154.0,0.0
2013-12-13,867.3997,867.7998,858.3998,863.3497,320913.0,0.0
2013-12-16,860.1997,861.4997,842.2497,844.3997,923485.0,0.0
2013-12-17,848.2998,852.6997,836.2498,838.9497,340191.0,0.0
2013-12-18,838.9997,861.8497,838.9997,858.6497,485527.0,0.0
2013-12-19,863.3497,864.6998,845.0997,854.5498,756913.0,0.0
2013-12-20,873.9997,896.6997,862.2997,893.6497,1313911.0,0.0
2013-12-23,897.1497,908.3497,890.4997,895.3997,951301.0,0.0
2013-12-24,895.1498,904.4997,894.8497,896.1497,408709.0,0.0
2013-12-26,894.9998,897.3997,881.9997,887.6997,466534.0,0.0
2013-12-27,887.9998,893.0498,877.3998,878.6997,400834.0,0.0
2013-12-30,881.9997,889.3998,875.9998,885.3998,501855.0,0.0
2013-12-31,886.0998,897.9997,886.0998,894.7998,389364.0,0.0
2014-01-01,896.7498,897.9997,887.1997,888.6998,261004.0,0.0
2014-01-02,889.9997,895.7997,870.9997,875.3497,385583.0,0.0
2014-01-03,870.1997,873.4497,856.3997,864.9998,565450.0,0.0
2014-01-06,863.9998,863.9998,851.3497,854.8998,479276.0,0.0
2014-01-07,855.4997,859.7497,840.1997,842.1497,606329.0,0.0
2014-01-08,845.3997,856.4998,844.5998,848.2497,437554.0,0.0
2014-01-09,849.9997,853.0997,844.9498,850.5498,462580.0,0.0
2014-01-10,848.4498,874.6997,848.4498,856.8997,866863.0,0.0
2014-01-13,865.0997,881.5498,865.0997,878.9997,642135.0,0.0
2014-01-14,877.3497,884.7997,872.7997,881.0997,459148.0,0.0
2014-01-15,879.9998,894.8997,879.9998,885.3998,556318.0,0.0
2014-01-16,889.6997,891.9497,881.9997,885.1497,361831.0,0.0
2014-01-17,888.9997,896.7997,880.7497,884.5498,607700.0,0.0
2014-01-20,884.5498,888.8497,866.1997,869.4997,784951.0,0.0
2014-01-21,873.2497,874.7998,862.8497,864.0497,425699.0,0.0
2014-01-22,862.5998,875.6997,858.9997,872.1997,437447.0,0.0
2014-01-23,860.9998,870.9997,860.9998,866.0498,345636.0,0.0
2014-01-24,863.1997,874.4997,862.3497,866.9997,454189.0,0.0
2014-01-27,856.6997,860.5497,840.0998,842.7997,475290.0,0.0
2014-01-28,845.9998,854.9997,844.1997,845.7997,334182.0,0.0
2014-01-29,850.9997,851.9997,835.0997,836.7497,360845.0,0.0
2014-01-30,831.8998,834.1998,822.9998,825.6997,473301.0,0.0
2014-01-31,828.9998,833.7998,827.0997,830.8498,369652.0,0.0
2014-02-03,828.9998,829.3997,819.9997,821.2998,267970.0,0.0
2014-02-04,814.9998,826.2497,813.2498,821.9998,426321.0,0.0
2014-02-05,822.9998,822.9998,807.9997,816.1497,588952.0,0.0
2014-02-06,820.1497,823.9997,808.9997,815.8498,487281.0,0.0
2014-02-07,824.5998,824.5998,811.3998,814.2998,463650.0,0.0
2014-02-10,815.9997,825.5997,811.8998,821.5998,371237.0,0.0
2014-02-11,823.6497,824.2498,802.9998,805.4997,587692.0,0.0
2014-02-12,806.9998,821.8498,806.9998,817.4498,505210.0,0.0
2014-02-13,817.9998,818.7497,805.7498,807.4497,320610.0,0.0
2014-02-14,810.3498,822.8998,808.9997,821.4998,345579.0,0.0
2014-02-17,820.8998,822.1498,807.5997,811.4497,351770.0,0.0
2014-02-18,809.6997,817.8997,808.9997,812.7498,893835.0,0.0
2014-02-19,813.5998,819.9497,810.4998,812.5498,274233.0,0.0
2014-02-20,810.9998,813.7497,803.3997,805.3497,376539.0,0.0
2014-02-21,807.9997,815.9497,806.1997,811.2997,325111.0,0.0
2014-02-24,809.9998,814.4998,805.7498,812.3998,358073.0,0.0
2014-02-25,814.5497,816.2498,807.7997,810.3997,325030.0,0.0
2014-02-26,812.7498,816.4997,808.2498,810.5497,339276.0,0.0
2014-02-28,811.9497,813.9998,793.9997,799.2497,664336.0,0.0
2014-03-03,799.9998,805.9998,797.9997,803.4998,495127.0,0.0
2014-03-04,803.9998,816.5498,802.9998,814.5997,579819.0,0.0
2014-03-05,815.8998,817.8498,804.9997,806.8997,390562.0,0.0
2014-03-06,809.3497,824.3998,809.3497,821.9998,516872.0,0.0
2014-03-07,824.9997,873.7997,824.9997,868.9998,1599542.0,0.0
2014-03-10,864.6998,902.3997,862.9997,885.7997,1866141.0,0.0
2014-03-11,884.6998,887.8997,872.5997,874.9498,533642.0,0.0
2014-03-12,873.1497,882.3497,867.0998,871.1498,399403.0,0.0
2014-03-13,874.0497,894.7998,873.8998,879.0997,1134807.0,0.0
2014-03-14,871.9998,889.8997,869.7498,886.0998,484638.0,0.0
2014-03-18,889.9997,908.7997,888.7997,895.3498,1012853.0,0.0
2014-03-19,898.9998,909.8997,895.5497,902.1498,571717.0,0.0
2014-03-20,902.5997,906.6997,897.9997,905.6997,558499.0,0.0
2014-03-21,906.2497,913.6997,882.5497,885.7498,676743.0,0.0
2014-03-24,891.9998,907.9997,891.9998,904.5997,712486.0,0.0
2014-03-25,878.9997,882.9498,872.5997,878.6497,1131492.0,0.0
2014-03-26,881.7997,902.6498,881.7997,890.1997,743272.0,0.0
2014-03-27,894.9998,904.4497,892.7498,902.1498,2164808.0,0.0
2014-03-28,899.5997,919.2997,899.5997,914.1498,977694.0,0.0
2014-03-31,917.2497,939.2997,914.0997,929.4998,822804.0,0.0
2014-04-01,935.0498,944.3497,930.0997,941.1498,1004765.0,0.0
2014-04-02,944.9998,959.7998,938.5498,956.9497,1008619.0,0.0
2014-04-03,955.5997,962.1997,940.7497,951.9498,494879.0,0.0
2014-04-04,950.1497,952.5997,942.0997,944.1997,487818.0,0.0
2014-04-07,943.9997,954.8997,934.8998,944.0497,213371.0,0.0
2014-04-09,936.7998,964.8498,936.7998,961.0997,534335.0,0.0
2014-04-10,961.1998,972.8997,961.1998,968.7997,1241028.0,0.0
2014-04-11,966.7997,970.5998,950.2997,952.8497,535486.0,0.0
2014-04-15,953.7497,953.7497,936.9497,948.4997,1961588.0,0.0
2014-04-16,940.1997,958.9997,938.1998,941.0497,455364.0,0.0
2014-04-17,944.9998,962.7997,944.3997,958.7498,714873.0,0.0
2014-04-21,968.1497,969.9997,955.9997,959.4498,1008480.0,0.0
2014-04-22,959.9997,988.8997,956.8997,968.3497,1288669.0,0.0
2014-04-23,969.9997,976.8997,964.9997,966.8497,605621.0,0.0
2014-04-25,967.2497,967.9997,944.9998,947.3997,481999.0,0.0
